pl_radeerr1,st_rad,pl_orbper,st_dist,st_disterr2,pl_trandep,pl_rade,st_pmra,pl_orbpererr2,pl_tranmiderr2,pl_tranmid,pl_eqt,st_tmag,pl_trandeperr1,pl_trandeperr2,pl_orbpererr1,st_logg,pl_insol,st_tefferr2,st_teff,st_disterr1,pl_trandurh,pl_trandurherr1,pl_tranmiderr1,classification,tfopwg_disp
1.3680428730103202,1.398624360153596,3.9980153,580.471,-19.681833991538227,5420.0,10.14030258702008,12.007,-8.5e-06,-0.001172,2459221.156,1274.598122689369,11.996,0.931293,-0.931293,8.5e-06,4.308631089078234,2196.752627544466,-200.91517836935745,5773.643586343114,19.681833991538227,3.793,0.147,0.001172,1,PC
0.617663,1.78,2.276734,901.072,-13.6075,3620.0,10.8605,-2.07,-8.3e-06,-0.002237,2459224.721,1479.0,12.6918,3.75088,-3.75088,8.3e-06,4.06,796.052,-130.1,6494.0,13.6075,1.832,0.18,0.002237,1,PC
0.416402,1.53,1.0191022,710.345,-11.5635,2230.0,7.10309,-4.283,-3.2e-06,-0.00177,2459226.689,1955.0,12.1304,2.66925,-2.66925,3.2e-06,4.24,2426.37,-124.8,6865.0,11.5635,1.228,0.179,0.00177,1,PC
1.3680428730103202,5.19,0.934057,877.955,-22.734,620.0,13.4544,-1.714,-5.2e-06,-0.002978,2459227.248,1668.0,11.1649,2.63598,-2.63598,5.2e-06,4.308631089078234,1287.68,-122.0,5023.0,22.734,1.318,0.341,0.002978,1,PC
0.351265,0.66,1.5080197,78.4525,-0.1883,1790.0,3.01287,-82.719,-4.9e-06,-0.001749,2459225.647,855.0,11.3676,4.65675,-4.65675,4.9e-06,4.6,89.0458,-130.4,4008.0,0.1883,1.032,0.167,0.001749,1,CP
1.3680428730103202,1.398624360153596,3.08858,480.5485556089607,-19.681833991538227,17060.0,10.14030258702008,-2.943,-1.06e-05,-0.001452,2459224.452,1112.0,13.4832,12.2415,-12.2415,1.06e-05,4.308631089078234,254.633,-228.8,5381.0,19.681833991538227,2.214,0.146,0.001452,1,PC
0.2432962,0.523113,3.9934418,64.6692,-0.13825,5801.895716,4.2556645,-115.432,-8.3e-06,-0.000796,2458385.036,587.9229796,11.7315,256.10855,-256.10855,8.3e-06,4.7573,28.2359721,-64.0,3748.0,0.13825,1.9693065,0.1126487,0.000796,1,CP
1.3680428730103202,1.7,4.5697688,731.074,-16.321,9780.0,17.1535,1.028,-1.52e-05,-0.001752,2459541.318,1054.0,13.2389,5.06676,-5.06676,1.52e-05,4.308631089078234,204.884,-122.0,4976.0,16.321,3.369,0.169,0.001752,1,PC
1.0387,2.02,3.8454384,985.074,-35.651,4590.0,13.6848,0.159,-1.54e-05,-0.001837,2459548.185,1870.0,12.4432,1.44375,-1.44375,1.54e-05,3.98,2030.9,-128.0,6733.4,35.651,4.736,0.183,0.001837,0,FP
1.3680428730103202,1.398624360153596,2.8504334,1301.57,-19.681833991538227,23800.0,10.14030258702008,0.085,-5.4e-06,-0.000894,2459199.304,1811.0,12.8662,12.5636,-12.5636,5.4e-06,4.308631089078234,1787.94,-337.5,6293.8,19.681833991538227,3.768,0.294,0.000894,1,PC
5.91947,1.54,4.4430866,547.79,-31.091,8800.0,21.1475,-6.608,-1.01e-05,-0.001178,2459192.072,1027.0,12.627,1158.81,-1158.81,1.01e-05,4.308631089078234,184.965,-159.5,4926.5,31.091,1.787,0.179,0.001178,1,PC
5.06178,0.81,3.7804749,334.97,-3.4945,22150.0,17.9247,-3.087,-1.99e-05,-0.002742,2459210.63,1497.0,12.9127,3092.58,-3092.58,1.99e-05,4.56,835.088,-128.7,5112.0,3.4945,3.615,0.27,0.002742,0,FP
1.3680428730103202,1.83,3.4590552,1444.65,-42.655,8820.0,17.1001,-2.487,-1.64e-05,-0.002662,2459224.384,1845.0,13.3684,6.49569,-6.49569,1.64e-05,4.19,1927.33,-122.0,7911.0,42.655,3.001,0.255,0.002662,1,PC
0.435823,1.14,1.9297769,480.5485556089607,-19.681833991538227,4540.0,7.58229,1.587,-1.12e-05,-0.003351,2459225.172,1169.0,13.3742,11.3209,-11.3209,1.12e-05,4.308631089078234,310.868,-34.6,4856.0,19.681833991538227,1.701,0.284,0.003351,1,PC
0.742113,1.14,4.4445101,386.737,-5.775,16730.0,14.6892,8.309,-4.8e-06,-0.000561,2459198.537,1202.0,12.3409,4.74199,-4.74199,4.8e-06,4.42,347.285,-125.3,6288.0,5.775,2.737,0.091,0.000561,1,PC
1.96279,1.51,2.9038027,736.602,-19.6135,5860.0,13.4427,0.085,-1.38e-05,-0.002546,2459224.226,2409.0,12.4889,121.942,-121.942,1.38e-05,4.21,5592.86,-317.3,6570.0,19.6135,3.511,0.635,0.002546,0,FP
0.23745,0.300639,0.299039,44.397,-0.2863,5780.666482,2.5153001,108.144,-5.6e-06,-0.000409,2458381.911,944.4983346,13.1672,469.38916,-469.38916,5.6e-06,5.13527,188.0727122,-95.0,2955.0,0.2863,0.7218103,0.0880511,0.000409,1,PC
2.75346,1.92,4.9062135,1353.97,-186.33,7400.0,17.7815,0.406,-2.33e-05,-0.001777,2459217.924,1108.0,12.8475,22.0142,-22.0142,2.33e-05,4.08,251.061,-127.9,7169.0,186.33,1.671,0.407,0.001777,1,PC
0.353204,0.7,2.7636665,480.5485556089607,-19.681833991538227,6370.0,5.94208,-25.7,-9.1e-06,-0.001509,2459226.428,673.0,12.9395,13.876,-13.876,9.1e-06,4.57,34.207,-157.0,3868.0,19.681833991538227,1.279,0.194,0.001509,1,PC
1.3680428730103202,1.398624360153596,4.8680805,851.138,-19.681833991538227,39314.87918,10.14030258702008,-1.868,-0.000222,-0.001384,2460234.255,1075.448223,13.3612,539.1346,-539.1346,0.000222,4.308631089078234,316.1396932,-190.3,5250.0,19.681833991538227,4.7630352,0.0754847,0.001384,1,PC
0.988396,1.55,2.3044132,517.422,-19.681833991538227,20290.0,22.8234,-0.5914762573756674,-1.4e-06,-0.000286,2459547.675,1460.0,12.373,1.08582,-1.08582,1.4e-06,4.308631089078234,756.205,-200.91517836935745,5773.643586343114,19.681833991538227,3.102,0.051,0.000286,1,PC
0.444507,1.09,0.2573207,392.4,-5.2225,1330.0,4.81101,-3.812,-5e-07,-0.001147,2459550.344,2349.0,12.428,8.2221,-8.2221,5e-07,4.38,5062.7,-638.4,5784.0,5.2225,0.629,0.123,0.001147,0,FP
1.3680428730103202,1.398624360153596,11.5054399,480.5485556089607,-19.681833991538227,15910.0,10.14030258702008,6.648,-2.57e-05,-0.00119,2459221.348,665.0,13.099,21.389,-21.389,2.57e-05,4.308631089078234,32.6456,-132.6,5251.2,19.681833991538227,2.459,0.415,0.00119,1,PC
1.3680428730103202,1.89,3.7576217,716.889,-14.1675,7680.0,16.0563,6.81,-2.21e-05,-0.003129,2459219.995,1539.0,13.3318,5.79018,-5.79018,2.21e-05,3.88,933.592,-122.0,5605.0,14.1675,4.483,0.344,0.003129,1,PC
1.3680428730103202,2.5,4.3217658,1272.53,-23.895,2640.0,12.7289,-2.342,-4.71e-05,-0.007938,2460042.219,1557.0,13.425,3.12296,-3.12296,4.71e-05,4.308631089078234,977.267,-122.0,5139.0,23.895,5.515,1.043,0.007938,1,PC
1.3680428730103202,0.93,4.0646554,587.395,-6.618,7700.0,8.30577,12.547,-1.17e-05,-0.001516,2459251.646,1173.0,13.4177,2.61421,-2.61421,1.17e-05,4.5,314.34,-122.0,5647.0,6.618,2.813,0.191,0.001516,1,PC
1.3680428730103202,1.45,3.0071496,766.071,-14.8115,3310.0,8.05598,-7.737,-3.9e-05,-0.005905,2459209.022,1848.0,13.0632,7.91566,-7.91566,3.9e-05,4.14,1939.81,-122.0,5906.0,14.8115,4.461,0.544,0.005905,0,FP
0.183555,0.73,11.4707838,74.3761,-0.20465,1575.0,1.86599,-8.908,-0.0001502,-0.00599,2459168.43,653.0,10.5012,1.65379,-1.65379,0.0001502,4.46332,30.2417,-171.0,4140.0,0.20465,3.698,0.538,0.00599,1,PC
1.09728,1.93,2.3341583,832.581,-30.865,10070.0,20.0937,0.877,-2.8e-06,-0.000512,2459547.21,2095.0,12.273,0.770823,-0.770823,2.8e-06,4.04,3201.05,-157.7,6901.0,30.865,3.553,0.084,0.000512,1,PC
0.7336,2.02,3.7482756,1148.8,-16.46,5010.0,14.0065,-3.844,-0.0005589,-0.003339,2458515.618,1864.0,12.7587,2.55201,-2.55201,0.0005589,3.94,2004.64,-136.4,6425.0,16.46,4.989,0.319,0.003339,1,PC
0.829825,1.9,7.1185659,777.673,-12.314,3920.0,12.5411,-0.456,-4.56e-05,-0.004097,2459213.999,749.0,12.3337,8.0767,-8.0767,4.56e-05,3.92,52.4926,-124.7,5945.0,12.314,1.734,0.244,0.004097,1,PC
1.3680428730103202,1.08,0.3559702,618.274,-5.766,2320.0,6.23347,15.484,-7e-07,-0.001019,2459227.072,1977.0,13.2886,28.7458,-28.7458,7e-07,4.36,2541.08,-122.0,5562.0,5.766,0.523,0.195,0.001019,1,PC
1.3680428730103202,1.85,4.7654865,809.18,-17.044,6120.0,14.441,4.99,-2.9e-05,-0.002721,2459222.33,1484.0,13.0577,4.52917,-4.52917,2.9e-05,3.97,806.142,-126.0,6151.0,17.044,4.43,0.264,0.002721,1,PC
1.3680428730103202,0.88,3.6337247,517.465,-11.033,15330.0,11.4562,-3.023,-6.6e-06,-0.000916,2459225.009,927.0,13.4809,10.2263,-10.2263,6.6e-06,4.51,122.862,-122.0,5325.0,11.033,1.763,0.207,0.000916,1,PC
1.65876,1.38,4.808498,350.343,-5.9195,11010.0,15.0839,2.64,-6.3e-06,-0.000652,2459189.978,797.0,11.916,10.9882,-10.9882,6.3e-06,4.13,67.1926,-227.7,5449.5,5.9195,1.405,0.244,0.000652,1,CP
1.3680428730103202,1.13,4.2380604,642.911,-13.758,13070.0,13.0206,-3.279,-1.86e-05,-0.002097,2459225.128,1292.0,13.194,12.2788,-12.2788,1.86e-05,4.35,463.485,-122.0,5798.0,13.758,3.385,0.366,0.002097,1,PC
0.918441,1.61,3.994474,836.501,-9.5855,14090.0,18.9963,-2.765,-9.6e-06,-0.000644,2459221.168,1524.0,12.8054,1.85886,-1.85886,9.6e-06,4.06,896.598,-129.2,5931.0,9.5855,4.436,0.093,0.000644,1,PC
1.3680428730103202,1.07,1.4367914,651.979,-6.1745,23180.0,16.9266,6.644,-9e-07,-0.000377,2459227.328,1742.0,13.1811,2.49873,-2.49873,9e-07,4.4,1530.88,-122.0,5873.0,6.1745,2.178,0.07,0.000377,1,PC
0.953377,0.782681,10.1843061,99.66,-0.29915,839.9896915,2.4497061,-55.923,-4.07e-05,-0.001866,2458383.489,708.2266596,9.9955,88.77408,-88.77408,4.07e-05,4.59104,59.457971,-185.0,5454.0,0.29915,1.7293131,0.3837901,0.001866,1,PC
0.442091,1.17,7.7538288,386.71,-19.681833991538227,6560.0,9.7807,49.592,-2.27e-05,-0.001597,2459218.178,937.0,12.18,2.87223,-2.87223,2.27e-05,4.308631089078234,127.967,-108.8,5504.0,19.681833991538227,3.454,0.358,0.001597,1,PC
1.1265,1.71,5.4139736,480.5485556089607,-19.681833991538227,8400.0,15.5249,8.355,-2.27e-05,-0.001918,2459221.426,1020.0,13.4242,6.36936,-6.36936,2.27e-05,4.308631089078234,179.736,-184.2,5425.0,19.681833991538227,2.952,0.351,0.001918,1,PC
0.490823,1.58,3.5266608,441.989,-25.881,1320.0,5.79479,0.895,-1.67e-05,-0.002755,2459195.405,1171.0,11.526,1.67938,-1.67938,1.67e-05,4.35,312.309,-178.8,5668.0,25.881,2.105,0.294,0.002755,1,PC
0.824429,1.16,1.962292,494.818,-6.562,20910.0,17.4523,0.79,-1.4e-06,-0.00032,2459227.309,1882.0,12.0753,1.07258,-1.07258,1.4e-06,4.41,2085.59,-128.7,6384.0,6.562,2.935,0.061,0.00032,1,CP
7.6468186,1.50621,4.8033954,129.525,-0.459,867.1363349,4.4901713,-105.034,-1.45e-05,-0.001387,2459991.19,1339.203285,8.9118,94.918625,-94.918625,1.45e-05,4.12,760.1635216,-149.1,5913.9,0.459,0.9062451,0.4540067,0.001387,1,PC
5.50204,2.51,12.4498835,571.204,-12.3015,1827.0,20.0559,-11.267,-4.98e-05,-0.004334,2459990.141,2408.0,10.1015,2863.81,-2863.81,4.98e-05,3.96,5588.85,-152.9,8469.0,12.3015,5.45,1.484,0.004334,0,FP
0.283673,1.47,11.4045112,240.359,-2.136,760.0,4.0961,19.557,-0.0001119,-0.003628,2459298.619,992.0,10.0524,1.59311,-1.59311,0.0001119,4.2,161.074,-131.1,6334.6,2.136,3.947,0.582,0.003628,1,PC
0.161592,1.14,3.9919157,130.409,-0.527,535.0,2.45988,0.032,-1.74e-05,-0.004092,2460009.046,1264.0,9.6854,32.026,-32.026,1.74e-05,4.32,424.412,-132.0,5645.0,0.527,2.938,0.394,0.004092,1,PC
0.142329,0.66,9.4453763,64.4886,-0.2059,863.0,1.77547,-159.018,-3.45e-05,-0.00349,2460000.059,669.0,9.9139,49.96,-49.96,3.45e-05,4.69,33.3967,-124.4,4853.0,0.2059,2.659,0.377,0.00349,1,PC
0.1622326,1.3377,3.1660849,308.013,-19.681833991538227,5175.032069,10.333405,-23.0,-7.62e-05,-0.000662,2459989.989,1403.26344,10.9095,78.0552,-78.0552,7.62e-05,4.308631089078234,916.3847298,-200.91517836935745,6225.0,19.681833991538227,2.6922287,0.0534849,0.000662,1,PC
0.2446758,1.52031,5.5765364,283.856,-1.9105,642.4206976,4.5613031,-7.002,-6.8e-06,-0.001016,2458381.883,1293.308487,10.5041,24.217138,-24.217138,6.8e-06,4.12354,661.1949258,-42.1958,6002.18,1.9105,2.3140477,0.1159264,0.001016,1,PC
0.126659,1.05,8.4035706,99.5473,-0.33065,490.0,2.0563,-68.267,-5.36e-05,-0.004136,2460024.287,1070.0,9.0397,25.6192,-25.6192,5.36e-05,4.42,218.228,-120.9,5910.0,0.33065,3.906,0.76,0.004136,1,PC
0.842573,3.79,5.5553784,940.002,-26.4515,1050.0,13.2411,-13.459,-3.48e-05,-0.004036,2459302.16,1357.0,10.7217,2.45627,-2.45627,3.48e-05,3.57,564.535,-137.3,8058.0,26.4515,2.256,0.334,0.004036,0,FP
0.274993,1.52,3.0750728,241.582,-1.9025,510.0,3.62818,-20.457,-3.3e-05,-0.006056,2459302.066,1545.0,9.6913,1.893,-1.893,3.3e-05,4.25,948.001,-131.8,6888.0,1.9025,2.219,0.42,0.006056,0,FP
0.8177686,1.39742,4.5654898,854.236,-25.59,8572.202413,14.6507235,-6.299,-1.76e-05,-0.002108,2459965.213,1789.407143,12.4783,546.64984,-546.64984,1.76e-05,4.51,2421.867412,-197.4,9162.0,25.59,2.3029332,0.1409085,0.002108,1,PC
0.6759685,1.5307699,5.479335,427.312,-4.3235,9196.343796,15.1849562,-7.244,-0.0001774,-0.000926,2459964.944,1402.990851,11.1664,124.627014,-124.627014,0.0001774,4.2,915.6728921,-327.3,6332.7,4.3235,4.7009896,0.0675062,0.000926,1,PC
1.3680428730103202,1.75,3.4044402,1028.76,-112.233,7190.0,15.4118,1.329,-1.75e-05,-0.002541,2459220.938,1137.0,13.2181,13.942,-13.942,1.75e-05,4.01,278.231,-122.0,6097.0,112.233,1.895,0.225,0.002541,1,PC
1.3680428730103202,1.08,3.059168,494.985,-3.948,7610.0,13.504,18.914,-3.02e-05,-0.009068,2459964.261,2502.0,13.2864,1309.54,-1309.54,3.02e-05,4.37,6509.45,-122.0,5657.0,3.948,4.992,0.448,0.009068,0,FP
0.521819,0.98,6.2804387,331.16,-3.5855,10240.0,9.96788,-11.787,-1.8e-05,-0.001911,2459247.299,1071.0,12.1234,5.53133,-5.53133,1.8e-05,4.48,218.419,-127.9,5900.0,3.5855,3.263,0.3,0.001911,1,PC
0.634353,1.14,4.0397189,312.674,-2.249,15110.0,14.2282,-6.104,-3.1e-06,-0.000445,2459245.632,1515.0,11.3944,0.895903,-0.895903,3.1e-06,4.27,876.846,-127.9,5758.5,2.249,3.655,0.061,0.000445,1,CP
0.2203692,1.41189,56.0045056,139.611,-0.428,767.9192527,4.6074444,22.028,-0.0002073,-0.007451,2460129.286,596.6666471,8.9387,17.171547,-17.171547,0.0002073,4.22436,29.9535327,-196.0,6321.0,0.428,10.4337079,0.207373,0.007451,1,CP
0.90968,1.41,31.32312,139.611,-0.428,385.0,2.00987,22.028,-0.00354,-0.05923,2459044.826,549.0,8.9387,33.9627,-33.9627,0.00354,4.22436,15.1394,-196.0,6321.0,0.428,1.541,0.807,0.05923,0,FA
0.2032539,1.41189,84.2607645,139.611,-0.428,440.1660616,3.4359102,22.028,-0.0008756,-0.005979,2458355.649,520.7120401,8.9387,21.959137,-21.959137,0.0008756,4.22436,17.3744666,-196.0,6321.0,0.428,10.925059,0.4659072,0.005979,1,CP
0.344795,1.41189,22.8909855,139.611,-0.428,253.4100012,2.5594629,22.028,-0.000134,-0.006424,2460176.096,803.9912632,8.9387,18.218567,-18.218567,0.000134,4.22436,98.7475477,-196.0,6321.0,0.428,2.465657,0.2757411,0.006424,1,CP
0.296007,0.720183,13.3454771,374.417,-2.2505,24630.38571,12.027246,0.95,-0.0007368,-0.001327,2459970.527,619.9102437,13.2795,626.79913,-626.79913,0.0007368,4.7,34.90087,-122.0,5448.0,2.2505,3.135485,0.1117894,0.001327,1,PC
1.80003,2.04,0.2856701,907.894,-13.153,1990.0,13.6948,-1.233,-6e-07,-0.001538,2459251.944,1571.0,12.9152,53.7931,-53.7931,6e-07,3.81,1011.6,-128.2,5606.0,13.153,0.297,0.081,0.001538,1,PC
0.719105,1.69,2.8798613,898.797,-12.2875,4820.0,11.5292,-3.706,-2.11e-05,-0.004255,2459248.445,1869.0,12.8504,6.15517,-6.15517,2.11e-05,4.04,2026.22,-147.1,6086.0,12.2875,4.111,0.535,0.004255,1,PC
1.3680428730103202,1.398624360153596,4.7962078,1106.49,-19.681833991538227,21130.0,10.14030258702008,-3.1,-6.2e-06,-0.00074,2459244.237,1813.0,12.1195,15.9563,-15.9563,6.2e-06,4.308631089078234,1796.66,-519.6,8083.5,19.681833991538227,3.328,0.274,0.00074,1,PC
1.3680428730103202,1.3,2.2087864,732.634,-9.1535,4710.0,13.7924,-4.176,-3.58e-05,-0.008122,2459963.598,2901.0,13.0931,1955.74,-1955.74,3.58e-05,4.23,11768.7,-122.0,5827.0,9.1535,4.045,0.667,0.008122,1,PC
1.3680428730103202,1.36,5.9492615,747.884,-9.6345,7490.0,11.6197,9.085,-3.5e-05,-0.003303,2459245.076,1284.0,13.0215,4.91296,-4.91296,3.5e-05,4.22,452.584,-122.0,6041.0,9.6345,4.304,0.303,0.003303,1,PC
1.3680428730103202,1.398624360153596,1.9275568,936.741,-35.0425,39070.0,10.14030258702008,0.241,-1.6e-06,-0.000382,2459224.572,2518.0,12.8565,3.40486,-3.40486,1.6e-06,4.308631089078234,6683.74,-716.0,9168.0,35.0425,2.621,0.047,0.000382,1,PC
0.475754,1.49,5.3393042,382.261,-10.968,2610.0,7.70059,-4.559,-1.38e-05,-0.00145,2459572.2,1139.0,11.1865,1.23228,-1.23228,1.38e-05,3.94,280.204,-181.2,5857.2,10.968,2.965,0.23,0.00145,1,PC
0.702862,1.33,4.6141256,844.26,-25.901,4920.0,10.7957,-0.706,-1.78e-05,-0.002832,2459990.606,1001.0,12.9858,9.85912,-9.85912,1.78e-05,4.37,167.033,-135.2,6888.0,25.901,1.566,0.14,0.002832,0,FP
0.7581705,1.99145,1.1468708,721.776,-14.023,2762.627598,11.7343018,-10.464,-0.0001179,-0.001454,2459963.683,2702.390069,11.6079,157.18568,-157.18568,0.0001179,4.0,12604.13792,-146.3,6755.0,14.023,1.3965477,0.1026087,0.001454,0,FP
0.127186,0.81,17.6174652,82.7013,-0.2112,722.0,2.01411,-30.77,-3.26e-05,-0.00174,2460165.693,610.0,9.6768,22.0389,-22.0389,3.26e-05,4.64176,23.0207,-183.0,5250.0,0.2112,3.615,0.276,0.00174,1,PC
0.925572,2.11,2.6926692,1402.73,-79.375,4150.0,13.9087,-3.569,-1.03e-05,-0.002239,2459251.166,2604.0,12.0778,2.26816,-2.26816,1.03e-05,4.18,7635.55,-213.4,9669.0,79.375,3.101,0.186,0.002239,1,PC
0.669334,1.25,2.6889686,838.737,-13.2515,10930.0,13.0858,-3.301,-9.6e-06,-0.002341,2459251.838,1655.0,12.9674,5.84754,-5.84754,9.6e-06,4.4,1246.08,-136.3,6685.0,13.2515,2.677,0.18,0.002341,1,PC
1.3680428730103202,1.398624360153596,4.3897272,448.289,-19.681833991538227,6550.0,10.14030258702008,-9.876,-2.27e-05,-0.005237,2459967.203,1113.266869,13.0718,3.71511,-3.71511,2.27e-05,4.308631089078234,363.0096249,-200.91517836935745,5773.643586343114,19.681833991538227,3.234,0.277,0.005237,1,PC
1.2643977,1.0,1.8947564,448.289,-19.681833991538227,4246.85739,6.7240044,-9.876,-0.0003977,-0.002708,2459964.103,1472.960033,13.0718,332.10052,-332.10052,0.0003977,4.308631089078234,1112.461151,-200.91517836935745,5773.643586343114,19.681833991538227,2.1094288,0.3179739,0.002708,1,PC
0.683011,1.15,4.6391531,317.232,-2.935,14100.0,13.8244,-12.2,-7.3e-06,-0.001042,2459245.467,1254.0,11.288,3.10085,-3.10085,7.3e-06,4.56,411.734,-149.0,5928.2,2.935,3.239,0.13,0.001042,1,PC
1.3680428730103202,0.88,2.9646096,404.202,-2.6105,27860.0,15.291,9.386,-2.7e-06,-0.000458,2459252.309,1098.0,13.1057,3.79356,-3.79356,2.7e-06,4.51,241.662,-124.0,5306.0,2.6105,2.232,0.055,0.000458,0,FP
0.556533,1.19,3.2379325,388.876,-4.164,8340.0,11.1634,-12.984,-5.9e-06,-0.001089,2459251.668,1627.0,11.4675,3.51279,-3.51279,5.9e-06,4.46,1164.58,-88.9,6434.3,4.164,3.112,0.325,0.001089,1,PC
0.977517,1.64,5.4521068,821.496,-14.139,8170.0,15.3694,8.905,-3.42e-05,-0.003412,2459223.265,1623.0,12.9,10.5157,-10.5157,3.42e-05,4.03,1153.14,-175.0,5878.0,14.139,4.702,0.746,0.003412,0,FP
0.795968,1.7,0.879268,888.752,-12.1415,4550.0,11.9007,-7.352,-3.4e-06,-0.002305,2459252.299,2142.0,12.9604,9.8167,-9.8167,3.4e-06,4.06,3494.7,-131.2,6259.0,12.1415,1.529,0.272,0.002305,0,FP
0.0901436,0.78,1.3090665,52.1472,-0.0699,209.0,0.97952,-16.639,-3.6e-06,-0.00293,2460206.239,1906.0,9.2927,14.376,-14.376,3.6e-06,4.57,2194.21,-128.6,4779.8,0.0699,2.844,0.728,0.00293,0,FP
1.02313,1.11,1.532427,609.523,-9.1845,29020.0,19.4762,-4.163,-1.4e-06,-0.000512,2459212.236,1756.0,12.9159,4.05964,-4.05964,1.4e-06,4.39,1580.66,-134.1,5957.0,9.1845,2.351,0.051,0.000512,1,PC
0.696734,1.92,2.1663502,1246.64,-39.675,5930.0,14.4558,-8.672,-1.19e-05,-0.003279,2459964.5,3298.0,12.6313,3.80898,-3.80898,1.19e-05,4.25,19658.8,-196.8,9394.0,39.675,4.258,0.273,0.003279,1,PC
0.700469,1.26,3.5514016,460.995,-7.596,8480.0,11.8731,3.139,-8.7e-06,-0.001103,2459225.45,1198.0,12.0327,7.11662,-7.11662,8.7e-06,4.29,342.119,-143.3,6019.0,7.596,2.207,0.242,0.001103,1,CP
1.3680428730103202,1.27,1.8882882,960.345,-24.443,18080.0,17.6221,-2.072,-3.5e-06,-0.000996,2459224.598,1875.0,13.4949,4.31278,-4.31278,3.5e-06,4.34,2054.63,-122.0,6436.0,24.443,2.714,0.104,0.000996,1,PC
0.641771,1.82,3.5524144,705.803,-23.6795,2060.0,8.52936,-3.042,-1.01e-05,-0.001392,2459574.316,1572.0,11.5829,0.747837,-0.747837,1.01e-05,4.308631089078234,1015.53,-152.0,6843.0,23.6795,2.784,0.174,0.001392,1,CP
1.3680428730103202,2.29,3.145502,1558.37,-118.55,6190.0,20.1993,0.302,-2.23e-05,-0.003505,2459223.653,1436.0,13.2863,22.3524,-22.3524,2.23e-05,3.83,707.742,-122.0,6397.0,118.55,2.411,0.468,0.003505,0,FP
1.3680428730103202,1.34,2.6792695,1083.88,-21.41,10530.0,13.9979,-6.438,-1.47e-05,-0.001852,2459248.643,1636.0,13.3693,10.4439,-10.4439,1.47e-05,4.34,1189.32,-122.0,6718.0,21.41,2.56,0.247,0.001852,1,PC
0.697666,0.87,2.648845,259.399,-2.244,16770.0,11.66,-24.374,-2.1e-06,-0.000478,2459250.188,1194.0,12.2224,7.10379,-7.10379,2.1e-06,4.52,338.268,-125.5,5329.0,2.244,2.131,0.202,0.000478,1,PC
1.3680428730103202,1.398624360153596,3.0244222,573.391,-19.681833991538227,267015.5225,10.14030258702008,-1.1,-0.0003739,-0.002665,2459964.898,1260.360014,11.422,9404.883,-9404.883,0.0003739,4.19,596.3475879,-202.0,6758.0,19.681833991538227,5.3680787,0.1927099,0.002665,0,FP
1.3680428730103202,1.39,2.9510628,982.982,-21.756,9480.0,13.623,-0.291,-1.89e-05,-0.004006,2459208.275,1699.0,13.2877,7.09453,-7.09453,1.89e-05,4.26,1384.06,-122.0,6370.0,21.756,3.404,0.235,0.004006,1,PC
1.59527,0.615038,32.332528,115.801,-0.2095,2425.505189,3.028709,3.592,-0.006676,-0.004797,2458361.664,328.6290521,12.1677,288.4887,-288.4887,0.006676,4.64044,2.7564164,-169.0,3891.0,0.2095,3.459632,0.786024,0.004797,1,PC
1.13326,0.88,6.6329154,106.964,-0.2425,3190.0,7.47324,-77.69,-9.6e-06,-0.000767,2459222.135,440.0,10.7599,100.408,-100.408,9.6e-06,4.35,6.26353,-86.6,4608.0,0.2425,0.598,0.201,0.000767,1,PC
1.3680428730103202,1.66,4.8257226,926.193,-16.2915,7650.0,14.7924,-1.901,-2.17e-05,-0.002871,2459247.745,1648.0,13.0923,2.91448,-2.91448,2.17e-05,4.2,1225.98,-122.0,7141.0,16.2915,4.145,0.21,0.002871,1,PC
1.3680428730103202,2.07,0.400777,1232.83,-25.415,2000.0,10.0625,6.253,-1.6e-06,-0.002391,2459253.167,2214.0,13.3947,14.3267,-14.3267,1.6e-06,3.81,3988.82,-122.0,5635.0,25.415,0.886,0.203,0.002391,1,PC
1.3680428730103202,1.24,3.2923881,808.212,-13.8125,26840.0,21.0823,-1.91,-5.1e-06,-0.001441,2459966.277,1062.0,13.4546,33.339,-33.339,5.1e-06,4.35,211.311,-122.0,6300.0,13.8125,1.427,0.224,0.001441,1,PC
1.35697,2.46,0.9008643,1961.51,-173.31,2530.0,13.1071,-1.128,-4.6e-06,-0.002666,2459227.231,3015.0,12.5461,6.49645,-6.49645,4.6e-06,4.03,13721.4,-180.1,9267.0,173.31,1.419,0.259,0.002666,1,PC
0.55583,1.18,3.4906402,626.536,-8.7385,4580.0,8.78597,-5.041,-1.51e-05,-0.002644,2459246.6,1050.0,12.7325,7.9927,-7.9927,1.51e-05,4.34,202.549,-126.5,6066.0,8.7385,1.586,0.222,0.002644,0,FP
1.3680428730103202,3.19,0.599092,1238.08,-26.065,1290.0,11.5931,10.586,-4e-06,-0.003852,2459226.231,1950.0,12.6989,6.58065,-6.58065,4e-06,4.308631089078234,2400.89,-122.0,5220.0,26.065,1.232,0.242,0.003852,0,FP
1.3680428730103202,1.398624360153596,2.4181961,480.5485556089607,-19.681833991538227,4150.0,10.14030258702008,-3.55,-1.55e-05,-0.004022,2459225.08,1299.0,13.3606,71.9112,-71.9112,1.55e-05,4.308631089078234,473.085,-138.8,5118.6,19.681833991538227,1.814,0.77,0.004022,1,PC
